-5.2667,-4.9269,-2.5686,-3.599,-2.9965,0.3087,-2.2196,-3.0594,-3.8597,-5.5359,-1.4475,-0.0941,-2.9239,-1.1269,-1.249,-0.7069,-2.2706,-0.4842,-0.0162
-5.2536,-5.047,-2.6939,-3.8314,-2.8222,0.3408,-2.4535,-2.7111,-3.427,-5.7748,-1.3967,0.111,-2.6509,-0.9677,-1.0634,-0.5432,-2.4891,-0.6619,0.0359
-5.3079,-5.1357,-2.7402,-4.0307,-2.636,0.3359,-2.5859,-2.4352,-2.987,-6.1636,-1.3225,0.2814,-2.42,-0.9081,-0.9616,-0.4391,-2.7135,-0.8118,0.0593
-5.3258,-5.1082,-2.6477,-4.1297,-2.3659,0.2983,-2.5268,-2.2824,-2.5679,-6.5435,-1.1982,0.3961,-2.2141,-0.9296,-0.9089,-0.3693,-2.8573,-0.9093,0.0508
-5.2148,-4.9246,-2.4121,-4.0928,-1.9803,0.2421,-2.2482,-2.2761,-2.2121,-6.7892,-1.0069,0.4532,-2.007,-0.9781,-0.851,-0.2935,-2.8617,-0.9456,0.0191
-4.9352,-4.5997,-2.0832,-3.93,-1.5119,0.1853,-1.7935,-2.4074,-1.9735,-6.8413,-0.7533,0.4663,-1.7817,-0.989,-0.7442,-0.1796,-2.7172,-0.9309,-0.022
-4.516,-4.1878,-1.7393,-3.6898,-1.0465,0.1422,-1.2574,-2.637,-1.9013,-6.706,-0.4665,0.4561,-1.5437,-0.918,-0.5783,-0.023,-2.4632,-0.8887,-0.0625
-4.0406,-3.7537,-1.4499,-3.4345,-0.6816,0.1179,-0.7464,-2.9057,-2.0159,-6.4306,-0.1894,0.4426,-1.3189,-0.7616,-0.3806,0.1498,-2.1664,-0.8439,-0.1006
-3.609,-3.3444,-1.2451,-3.211,-0.4761,0.107,-0.3372,-3.1497,-2.2854,-6.0741,0.0381,0.439,-1.1403,-0.558,-0.1995,0.2939,-1.8903,-0.8112,-0.1419
-3.2946,-2.9769,-1.1045,-3.0312,-0.4166,0.097,-0.0527,-3.3167,-2.619,-5.6888,0.1963,0.45,-1.0285,-0.368,-0.0764,0.3718,-1.6697,-0.7891,-0.193
-3.1166,-2.6453,-0.9702,-2.8717,-0.4159,0.0746,0.137,-3.3774,-2.8832,-5.3195,0.2935,0.4741,-0.9769,-0.2445,-0.0201,0.3773,-1.5024,-0.7631,-0.2537
-3.0394,-2.3416,-0.7786,-2.6926,-0.3481,0.032,0.2886,-3.3306,-2.9395,-5.0123,0.3615,0.5077,-0.9495,-0.2048,0.0034,0.3449,-1.3603,-0.7151,-0.3114
-2.9971,-2.0763,-0.4951,-2.4672,-0.1018,-0.0293,0.4499,-3.1993,-2.6935,-4.8194,0.4412,0.5495,-0.8936,-0.2191,0.0587,0.3403,-1.2137,-0.636,-0.3418
-2.9303,-1.8859,-0.1362,-2.2049,0.3684,-0.0994,0.6318,-3.0195,-2.1344,-4.7879,0.5633,0.6034,-0.7617,-0.219,0.2131,0.4338,-1.0552,-0.5339,-0.3163
-2.8156,-1.8204,0.2314,-1.9576,1.0182,-0.1644,0.8008,-2.8265,-1.3494,-4.9341,0.7346,0.6792,-0.5321,-0.1251,0.505,0.6692,-0.9104,-0.4334,-0.2126
-2.6757,-1.9171,0.5137,-1.8019,1.7252,-0.212,0.8947,-2.6423,-0.5043,-5.2152,0.9352,0.7909,-0.2198,0.12,0.9244,1.0439,-0.8299,-0.3662,-0.0252
-2.5641,-2.1737,0.6264,-1.8072,2.3314,-0.2372,0.8546,-2.4704,0.2071,-5.5184,1.1267,0.9525,0.1286,0.5272,1.4136,1.5075,-0.866,-0.3573,0.23
-2.5351,-2.5345,0.5282,-2.0009,2.6978,-0.2432,0.6559,-2.298,0.626,-5.6817,1.2685,1.1726,0.4535,1.0528,1.8875,1.9813,-1.0453,-0.4129,0.517
