0.8063,-3.4277,2.2029,-0.18,1.5782,3.8647,0.107,-1.1985,2.9244,4.7843,0.917,1.3839,4.1657,3.5556,4.8132,4.7967,1.5701,0.7989,0.0861
0.434,-3.8553,1.8737,-0.0252,1.0844,3.3404,0.1387,-0.4569,2.2499,4.1341,0.9999,1.5318,3.9971,3.432,5.037,4.8981,1.4332,0.7616,0.0883
-0.2738,-4.7158,1.3938,0.08,0.2841,2.3109,0.0382,0.2056,1.6603,3.3791,0.9612,1.55,3.7371,3.0613,5.1331,4.7855,1.1476,0.7238,0.0135
-1.2308,-5.9478,0.9323,-0.0029,-0.657,0.9495,-0.1299,0.6173,1.1214,2.7103,0.7901,1.4552,3.4088,2.5444,5.1144,4.5315,0.7526,0.6905,-0.1166
-2.2578,-7.3553,0.6361,-0.3574,-1.5427,-0.4661,-0.2669,0.692,0.5955,2.2636,0.5427,1.2971,3.0691,2.0306,5.0407,4.2587,0.3197,0.6596,-0.2543
-3.135,-8.6627,0.5858,-0.9656,-2.217,-1.6453,-0.2846,0.4562,0.0809,2.0809,0.3119,1.1405,2.7896,1.6588,4.979,4.081,-0.0647,0.6244,-0.3478
-3.671,-9.6003,0.7844,-1.7022,-2.6121,-2.3748,-0.1391,0.0286,-0.374,2.1145,0.1843,1.0426,2.6314,1.5057,4.9653,4.0537,-0.3196,0.5785,-0.3652
-3.7645,-9.9925,1.1738,-2.374,-2.7533,-2.5768,0.1585,-0.4368,-0.6886,2.2642,0.2033,1.0332,2.6223,1.5637,4.9893,4.1571,-0.3881,0.5222,-0.3077
-3.438,-9.8151,1.6679,-2.7896,-2.725,-2.3185,0.5566,-0.8175,-0.7922,2.4278,0.3543,1.1041,2.7465,1.7532,5.0049,4.3149,-0.2505,0.465,-0.2086
-2.8296,-9.2042,2.1827,-2.8325,-2.6179,-1.7766,0.9895,-1.068,-0.6663,2.5368,0.5765,1.2133,2.95,1.9623,4.961,4.4371,0.0696,0.4234,-0.1171
