-0.0281,-2.4468,-1.6239,-2.1546,-9.1405,-8.3671,-0.6377,0.4184,-6.5798,-10.262,0.2091,4.6562,-3.2901,-1.6326,-5.2644,-1.4223,-2.3635,-0.2715,-4.2088
0.0973,-2.5746,-2.1113,-1.7216,-9.6983,-9.1375,-1.1212,0.5797,-7.0325,-9.8193,-0.1828,5.3099,-3.2608,-2.1001,-5.4978,-1.7453,-2.5229,-0.3805,-3.8018
0.2143,-2.5302,-2.3983,-1.226,-10.044,-9.415,-1.48,0.7054,-7.3719,-8.0418,-0.4731,5.9043,-2.9105,-2.1331,-5.3689,-1.8168,-2.6012,-0.4593,-3.3675
0.3423,-2.3652,-2.3936,-0.8624,-10.218,-9.1943,-1.6136,0.7301,-7.6687,-5.2451,-0.5658,6.2404,-2.3417,-1.7112,-4.8819,-1.6936,-2.6137,-0.5018,-3.0216
0.5048,-2.1464,-2.095,-0.7626,-10.291,-8.6272,-1.4911,0.6394,-7.9975,-1.9891,-0.4084,6.199,-1.7093,-0.9439,-4.2072,-1.4779,-2.5838,-0.5071,-2.8172
0.7212,-1.9332,-1.5851,-0.9513,-10.323,-7.9575,-1.1579,0.4795,-8.3754,1.0306,-0.0126,5.7977,-1.18,-0.0392,-3.6306,-1.273,-2.5329,-0.4802,-2.7408
1.0021,-1.7622,-0.9983,-1.3437,-10.336,-7.43,-0.7161,0.3426,-8.7359,3.148,0.5444,5.1783,-0.8861,0.7616,-3.4407,-1.1459,-2.4736,-0.4309,-2.7351
1.3465,-1.6436,-0.4723,-1.7833,-10.31,-7.2101,-0.2886,0.3309,-8.9519,3.9141,1.1394,4.5337,-0.8886,1.2596,-3.8037,-1.1083,-2.4079,-0.3715,-2.7323
1.7401,-1.5706,-0.1054,-2.1044,-10.209,-7.3414,0.0189,0.5141,-8.8994,3.2496,1.6366,4.0077,-1.1641,1.3572,-4.6821,-1.1236,-2.3312,-0.314,-2.6849
2.1544,-1.534,0.0682,-2.1948,-10.01,-7.751,0.1462,0.8947,-8.5303,1.4983,1.9259,3.6223,-1.62,1.0808,-5.84,-1.1302,-2.2398,-0.2672,-2.5792
2.5469,-1.533,0.0772,-2.0349,-9.7367,-8.2935,0.0888,1.3988,-7.9154,-0.6557,1.9528,3.2704,-2.1312,0.5625,-6.9336,-1.0721,-2.1372,-0.2354,-2.4303
2.8665,-1.5788,-0.0079,-1.7007,-9.4553,-8.8101,-0.1098,1.8952,-7.2334,-2.3998,1.7315,2.7794,-2.5838,-0.0096,-7.649,-0.9215,-2.0364,-0.2185,-2.265
3.0633,-1.6858,-0.1066,-1.3314,-9.2526,-9.1803,-0.3771,2.2388,-6.7067,-3.067,1.3374,2.0154,-2.9055,-0.4541,-7.8243,-0.6878,-1.9566,-0.2132,-2.1041
3.1035,-1.8578,-0.1561,-1.0749,-9.1919,-9.348,-0.6344,2.3232,-6.5094,-2.3749,0.8821,0.9729,-3.075,-0.6498,-7.5029,-0.4111,-1.9149,-0.214,-1.9531
2.9839,-2.0766,-0.128,-1.0344,-9.2758,-9.3221,-0.8159,2.1208,-6.6926,-0.5309,0.4799,-0.1985,-3.1093,-0.5652,-6.8956,-0.1471,-1.918,-0.2141,-1.8061
2.7401,-2.299,-0.0285,-1.2324,-9.4355,-9.1572,-0.8811,1.6966,-7.1607,1.8463,0.2149,-1.2491,-3.0389,-0.2574,-6.2735,0.0501,-1.9558,-0.2054,-1.6583
2.4421,-2.4663,0.1125,-1.6053,-9.5537,-8.9279,-0.82,1.1878,-7.7133,3.9652,0.1199,-1.94,-2.8881,0.1536,-5.846,0.14,-2.0015,-0.1784,-1.5189
2.1769,-2.5238,0.2576,-2.0289,-9.5164,-8.7064,-0.6536,0.7568,-8.135,5.1679,0.1709,-2.1559,-2.6689,0.5266,-5.6801,0.1011,-2.0184,-0.1236,-1.4151
2.0223,-2.4403,0.3763,-2.3619,-9.267,-8.5482,-0.4294,0.534,-8.2904,5.1794,0.2986,-1.9608,-2.3911,0.7411,-5.6982,-0.0701,-1.9712,-0.0336,-1.3842
2.0208,-2.2225,0.4519,-2.4939,-8.8399,-8.4845,-0.2132,0.5722,-8.1812,4.1942,0.4127,-1.5657,-2.0785,0.7284,-5.7469,-0.3615,-1.8381,0.0927,-1.4559
2.1642,-1.9145,0.4813,-2.3803,-8.3525,-8.5204,-0.0755,0.8287,-7.9379,2.7641,0.4301,-1.2228,-1.7798,0.4857,-5.6972,-0.7492,-1.6193,0.2465,-1.6337
2.3946,-1.5851,0.4699,-2.0544,-7.9604,-8.6337,-0.074,1.1828,-7.7495,1.5346,0.3,-1.0971,-1.5629,0.0695,-5.5208,-1.1993,-1.3391,0.4076,-1.8858
2.6238,-1.3061,0.4265,-1.615,-7.7922,-8.7805,-0.2353,1.48,-7.7672,0.9486,0.019,-1.185,-1.4932,-0.427,-5.3029,-1.6721,-1.0412,0.5467,-2.1493
2.7617,-1.132,0.36,-1.1932,-7.8955,-8.9046,-0.5412,1.5874,-8.028,1.0467,-0.3686,-1.3208,-1.6066,-0.904,-5.1865,-2.1263,-0.7776,0.6322,-2.3492
2.7465,-1.086,0.2797,-0.9128,-8.2171,-8.9547,-0.9274,1.4391,-8.4359,1.4575,-0.7841,-1.2741,-1.8908,-1.2851,-5.2803,-2.5271,-0.5955,0.6397,-2.4238
2.5626,-1.159,0.1972,-0.8534,-8.6269,-8.9022,-1.2967,1.055,-8.8099,1.5802,-1.1379,-0.8872,-2.2865,-1.5347,-5.583,-2.8515,-0.5252,0.5614,-2.3454
2.2432,-1.3173,0.1273,-1.0295,-8.9733,-8.7527,-1.5458,0.5289,-8.9736,0.8812,-1.3558,-0.1827,-2.7088,-1.6606,-5.967,-3.0926,-0.5724,0.4109,-2.1295
1.8574,-1.5162,0.0856,-1.3884,-9.1432,-8.5456,-1.5981,-0.0077,-8.843,-0.8304,-1.4007,0.6189,-3.079,-1.6989,-6.2347,-3.2565,-0.7168,0.222,-1.8266
1.4887,-1.7121,0.0849,-1.828,-9.1007,-8.3367,-1.4304,-0.4318,-8.4652,-3.2733,-1.283,1.1874,-3.3503,-1.691,-6.2206,-3.3561,-0.9166,0.0394,-1.5031
1.2128,-1.8687,0.1293,-2.227,-8.8878,-8.1721,-1.0825,-0.6652,-7.9909,-5.7726,-1.0567,1.2359,-3.5147,-1.6617,-5.8877,-3.4036,-1.1184,-0.0945,-1.2182
1.0828,-1.9588,0.2127,-2.4785,-8.591,-8.0645,-0.646,-0.692,-7.5928,-7.5172,-0.8013,0.6663,-3.5884,-1.6102,-5.3659,-3.4056,-1.2698,-0.1533,-1.007
1.1221,-1.9635,0.3203,-2.5182,-8.2937,-7.9842,-0.2338,-0.5508,-7.3722,-7.8876,-0.597,-0.3685,-3.5869,-1.5187,-4.9091,-3.3649,-1.3315,-0.1349,-0.8755
1.3249,-1.8724,0.4351,-2.3384,-8.0389,-7.8726,0.0587,-0.3106,-7.3028,-6.7137,-0.499,-1.5207,-3.506,-1.3751,-4.7862,-3.2871,-1.2867,-0.0617,-0.8082
1.6597,-1.6873,0.5452,-1.9865,-7.82,-7.6739,0.1858,-0.0427,-7.2427,-4.3561,-0.5212,-2.3971,-3.3226,-1.1975,-5.1567,-3.1881,-1.1447,0.028,-0.7815
2.0736,-1.4276,0.6491,-1.5484,-7.6017,-7.3699,0.1649,0.2016,-7.0125,-1.575,-0.6336,-2.7331,-3.0189,-1.0454,-5.9891,-3.098,-0.9383,0.094,-0.7763
2.4988,-1.1332,0.7546,-1.1231,-7.3537,-7.0014,0.0668,0.3976,-6.5009,0.7541,-0.7749,-2.504,-2.6153,-1.0079,-7.0625,-3.0547,-0.7148,0.1091,-0.7832
2.8619,-0.8602,0.8731,-0.7967,-7.0779,-6.6607,-0.0134,0.5419,-5.7462,1.9597,-0.8745,-1.9196,-2.192,-1.1687,-8.0528,-3.0899,-0.5225,0.0685,-0.7996
3.0984,-0.6686,1.0102,-0.6223,-6.8127,-6.4561,0.007,0.6393,-4.948,1.7997,-0.8769,-1.3046,-1.8797,-1.5609,-8.6635,-3.2126,-0.398,-0.0098,-0.8213
3.1701,-0.6035,1.1588,-0.6115,-6.6098,-6.4606,0.1682,0.6931,-4.3969,0.5091,-0.7603,-0.9251,-1.8157,-2.1331,-8.7428,-3.3962,-0.356,-0.0928,-0.8356
3.0802,-0.6781,1.298,-0.738,-6.5008,-6.6694,0.4555,0.7015,-4.3499,-1.3369,-0.5419,-0.8493,-2.0796,-2.7467,-8.3333,-3.5798,-0.3869,-0.1459,-0.8209
2.877,-0.8655,1.3993,-0.9505,-6.4721,-6.9881,0.8071,0.6626,-4.9054,-3.0734,-0.2703,-0.9171,-2.6386,-3.2106,-7.635,-3.6824,-0.4622,-0.1464,-0.7541
2.6412,-1.1048,1.4376,-1.1906,-6.4654,-7.2609,1.1385,0.5825,-5.9363,-4.1979,-0.0077,-0.8336,-3.3334,-3.3467,-6.9024,-3.6296,-0.5466,-0.0919,-0.6211
2.4592,-1.3218,1.4021,-1.4084,-6.4069,-7.3315,1.3712,0.4796,-7.1161,-4.5237,0.1904,-0.3434,-3.9182,-3.0593,-6.3267,-3.3793,-0.6118,-0.0008,-0.426
2.389,-1.4556,1.3017,-1.5729,-6.2491,-7.112,1.4571,0.3814,-8.0306,-4.1821,0.291,0.6054,-4.1472,-2.3807,-5.9577,-2.9399,-0.6475,0.0945,-0.191
2.435,-1.4819,1.1616,-1.6739,-6.004,-6.6286,1.388,0.3138,-8.3319,-3.4926,0.2901,1.7925,-3.8738,-1.47,-5.7022,-2.3698,-0.6646,0.1601,0.0532
2.5439,-1.4216,1.0136,-1.7174,-5.7457,-6.0217,1.1932,0.2886,-7.8729,-2.7747,0.2097,2.7959,-3.1193,-0.5627,-5.3935,-1.7614,-0.6889,0.1712,0.2818
2.6258,-1.3311,0.8839,-1.7165,-5.5784,-5.4971,0.9252,0.2968,-6.7649,-2.1931,0.0871,3.1717,-2.0792,0.1115,-4.8953,-1.2135,-0.7484,0.1199,0.4888
2.5955,-1.2775,0.7858,-1.6828,-5.5838,-5.2445,0.6446,0.3113,-5.3389,-1.7037,-0.0376,2.6638,-1.0587,0.4088,-4.1871,-0.8035,-0.8584,0.0156,0.689
2.4146,-1.308,0.719,-1.6216,-5.774,-5.3581,0.4061,0.3015,-4.0247,-1.1147,-0.1309,1.3393,-0.3606,0.3178,-3.3893,-0.5702,-1.0117,-0.1197,0.9066
2.1166,-1.4283,0.6763,-1.5307,-6.0754,-5.7925,0.2505,0.2503,-3.1994,-0.2244,-0.1719,-0.4147,-0.1726,-0.047,-2.7153,-0.5096,-1.1778,-0.2597,1.1547
1.8002,-1.5978,0.6523,-1.4052,-6.3555,-6.3737,0.2007,0.1686,-3.0625,1.0403,-0.1533,-2.0378,-0.5,-0.5011,-2.3746,-0.5851,-1.3131,-0.3814,1.4156
1.591,-1.7462,0.6481,-1.243,-6.4816,-6.8634,0.2587,0.095,-3.5812,2.551,-0.08,-3.0195,-1.1717,-0.8689,-2.4729,-0.7437,-1.3769,-0.4707,1.6328
1.5869,-1.8032,0.6684,-1.0495,-6.3862,-7.0494,0.4037,0.0832,-4.5215,4.0093,0.0317,-3.0996,-1.9167,-1.0514,-2.9575,-0.9325,-1.3486,-0.5231,1.7233
1.8112,-1.7288,0.7118,-0.8398,-6.105,-6.8269,0.5913,0.1774,-5.5432,5.0651,0.1563,-2.3543,-2.4758,-1.0551,-3.632,-1.1078,-1.2373,-0.5422,1.6076
2.1952,-1.5319,0.7605,-0.6354,-5.7698,-6.2361,0.7577,0.3904,-6.3205,5.4683,0.2605,-1.1356,-2.6999,-0.9714,-4.2341,-1.2397,-1.0805,-0.5373,1.2467
2.6014,-1.2678,0.7765,-0.4586,-5.5565,-5.4424,0.8317,0.6916,-6.6443,5.1833,0.3085,0.1029,-2.5947,-0.9201,-4.5423,-1.3104,-0.9311,-0.5197,0.6705
2.8777,-1.0156,0.7106,-0.3263,-5.6108,-4.6685,0.7533,1.0133,-6.4744,4.4132,0.2703,1.0077,-2.2949,-0.9857,-4.4626,-1.3146,-0.8382,-0.5018,-0.0173
2.9196,-0.8462,0.522,-0.2454,-5.9866,-4.1083,0.4949,1.2737,-5.9348,3.524,0.1315,1.4616,-1.9863,-1.1757,-4.0613,-1.2601,-0.8291,-0.4954,-0.6635
2.7138,-0.7931,0.2019,-0.2127,-6.6238,-3.8576,0.0761,1.4065,-5.2607,2.8997,-0.0986,1.5961,-1.8156,-1.4205,-3.5303,-1.1704,-0.9004,-0.5108,-1.1138
2.3411,-0.8397,-0.2121,-0.2177,-7.3746,-3.89,-0.4341,1.3852,-4.7215,2.7917,-0.3848,1.6863,-1.8291,-1.6098,-3.1046,-1.0842,-1.02,-0.5549,-1.2653
1.9397,-0.928,-0.6386,-0.2484,-8.0662,-4.0845,-0.9342,1.2316,-4.5411,3.2247,-0.6733,1.9894,-1.9687,-1.6484,-2.9684,-1.0486,-1.1412,-0.6284,-1.1047
1.643,-0.9845,-0.9758,-0.2953,-8.5687,-4.2893,-1.3192,1.0051,-4.838,3.9991,-0.9056,2.609,-2.1207,-1.5021,-3.1881,-1.1069,-1.2199,-0.7238,-0.7151
1.5227,-0.9521,-1.1374,-0.3529,-8.8388,-4.3919,-1.515,0.7773,-5.5936,4.7836,-1.0373,3.4522,-2.1902,-1.2147,-3.6978,-1.2834,-1.2307,-0.8259,-0.2455
1.5617,-0.8141,-1.0875,-0.4165,-8.9214,-4.3652,-1.5032,0.6038,-6.6559,5.2596,-1.0522,4.291,-2.1603,-0.8892,-4.3374,-1.5727,-1.1731,-0.9138,0.1433
1.6701,-0.6009,-0.8578,-0.4779,-8.9133,-4.2699,-1.3271,0.5057,-7.7791,5.253,-0.9675,4.8887,-2.1063,-0.6455,-4.9229,-1.9383,-1.0686,-0.9666,0.3376
1.7338,-0.3768,-0.5392,-0.5218,-8.9095,-4.2171,-1.0743,0.4672,-8.6907,4.8007,-0.8266,5.1223,-2.1577,-0.5759,-5.3167,-2.3233,-0.949,-0.9694,0.3099
1.6736,-0.2132,-0.2492,-0.5266,-8.9605,-4.3075,-0.8439,0.4508,-9.1733,4.1265,-0.6822,5.0367,-2.428,-0.7164,-5.4705,-2.6693,-0.8439,-0.9181,0.1228
1.4835,-0.1618,-0.0889,-0.4709,-9.0601,-4.5797,-0.7091,0.42,-9.1374,3.5375,-0.5768,4.8084,-2.9476,-1.0451,-5.4262,-2.9351,-0.772,-0.8215,-0.1021
1.2322,-0.2358,-0.1067,-0.3439,-9.1644,-4.9883,-0.6916,0.3592,-8.6607,3.2901,-0.5279,4.6448,-3.6354,-1.5005,-5.2808,-3.1085,-0.7392,-0.6983,-0.2385
1.0251,-0.4094,-0.285,-0.1552,-9.231,-5.4219,-0.7578,0.2814,-7.9733,3.4808,-0.5247,4.6772,-4.3235,-2.0082,-5.1337,-3.2043,-0.7442,-0.5722,-0.2079
0.9492,-0.6315,-0.5547,0.0612,-9.2513,-5.7514,-0.8369,0.2192,-7.3856,4.009,-0.5376,4.9047,-4.8243,-2.5005,-5.0417,-3.2528,-0.7848,-0.4643,-0.0097
1.0256,-0.8475,-0.829,0.2525,-9.2611,-5.8869,-0.8547,0.2053,-7.1783,4.626,-0.5346,5.2159,-5.0102,-2.9228,-4.9994,-3.2821,-0.8631,-0.3878,0.2831
1.1961,-1.0199,-1.042,0.361,-9.3218,-5.8156,-0.7671,0.2519,-7.4916,5.048,-0.4982,5.4704,-4.8659,-3.2312,-4.9514,-3.3069,-0.9843,-0.3459,0.5583
1.3492,-1.1378,-1.1733,0.3429,-9.4851,-5.6061,-0.5805,0.3401,-8.2601,5.0845,-0.4348,5.5875,-4.4921,-3.3888,-4.8286,-3.3262,-1.1517,-0.3322,0.7141
1.3737,-1.215,-1.2477,0.1833,-9.7594,-5.3775,-0.3497,0.4235,-9.2241,4.7271,-0.3716,5.5901,-4.0574,-3.3706,-4.5907,-3.3332,-1.3594,-0.336,0.699
1.2126,-1.2786,-1.3147,-0.0983,-10.098,-5.2481,-0.1566,0.4468,-10.021,4.1588,-0.3437,5.5761,-3.7226,-3.1778,-4.2544,-3.328,-1.5902,-0.346,0.5266
0.8911,-1.3557,-1.4161,-0.4549,-10.415,-5.2862,-0.077,0.3692,-10.326,3.6807,-0.3776,5.6336,-3.5725,-2.8515,-3.8945,-3.3273,-1.819,-0.3551,0.2589
0.5051,-1.4641,-1.5629,-0.8298,-10.619,-5.4855,-0.1509,0.1826,-9.9867,3.5829,-0.4779,5.7506,-3.5866,-2.4759,-3.6157,-3.3622,-2.0224,-0.3613,-0.0325
0.1747,-1.6109,-1.7292,-1.1761,-10.653,-5.7727,-0.3676,-0.0835,-9.0928,4.0155,-0.6253,5.7761,-3.6604,-2.1594,-3.506,-3.4635,-2.1891,-0.3667,-0.3079
-0.0124,-1.7964,-1.8681,-1.4707,-10.514,-6.0445,-0.6706,-0.3724,-7.9478,4.9113,-0.7848,5.4625,-3.6649,-1.9992,-3.591,-3.6418,-2.3267,-0.3756,-0.584
-0.0416,-2.0193,-1.9392,-1.7153,-10.247,-6.2145,-0.98,-0.6217,-6.9489,5.995,-0.9211,4.5772,-3.5161,-2.0398,-3.8106,-3.8728,-2.4582,-0.3913,-0.9279
0.0246,-2.2793,-1.9314,-1.9254,-9.9237,-6.2505,-1.221,-0.7856,-6.422,6.8769,-1.0132,3.0294,-3.2202,-2.2486,-4.0312,-4.0966,-2.6111,-0.4151,-1.4239
0.0808,-2.5735,-1.87,-2.1124,-9.6035,-6.1849,-1.3488,-0.8497,-6.4817,7.1948,-1.0614,0.946,-2.8735,-2.5221,-4.0923,-4.2352,-2.8019,-0.4452,-2.126
0.0332,-2.8907,-1.8025,-2.2684,-9.3145,-6.0966,-1.3587,-0.832,-6.9797,6.7483,-1.0831,-1.3459,-2.6181,-2.7244,-3.8732,-4.2221,-3.0237,-0.4781,-3.0192
-0.1516,-3.2056,-1.7714,-2.3628,-9.0486,-6.0719,-1.2805,-0.7718,-7.5655,5.5742,-1.1006,-3.43,-2.5737,-2.7453,-3.3515,-4.0324,-3.2443,-0.509,-4.0068
-0.4277,-3.4798,-1.7881,-2.3538,-8.7771,-6.163,-1.1608,-0.7125,-7.8391,3.9324,-1.1257,-4.9563,-2.7762,-2.5504,-2.6298,-3.6989,-3.4155,-0.5326,-4.9319
-0.6898,-3.6703,-1.8229,-2.2096,-8.473,-6.3631,-1.0404,-0.6857,-7.5309,2.2131,-1.1508,-5.7685,-3.1525,-2.2008,-1.9116,-3.3065,-3.4912,-0.544,-5.6259
-0.8201,-3.7428,-1.8158,-1.9288,-8.1278,-6.6059,-0.9385,-0.7029,-6.6309,0.8018,-1.1499,-5.9453,-3.5415,-1.8304,-1.4331,-2.9653,-3.4464,-0.5383,-5.9656
-0.7406,-3.6848,-1.7048,-1.5505,-7.7536,-6.7908,-0.8476,-0.7566,-5.4085,-0.0429,-1.0895,-5.7376,-3.7537,-1.5889,-1.3733,-2.7724,-3.2869,-0.5116,-5.9167
-0.4445,-3.5112,-1.4561,-1.1452,-7.3705,-6.8216,-0.7411,-0.8282,-4.3119,-0.2517,-0.9463,-5.435,-3.6434,-1.5765,-1.7778,-2.7774,-3.0466,-0.462,-5.5458
0.0069,-3.26,-1.0828,-0.7905,-6.9902,-6.641,-0.5891,-0.8975,-3.7845,0.0682,-0.7216,-5.2297,-3.1659,-1.7979,-2.5306,-2.9653,-2.7728,-0.3906,-4.9976
